case_id,timestamp,species,breed,age_years,age_category,weight_kg,symptoms,description,urgency_level,urgency_score,wait_time_minutes,requires_immediate_attention,follow_up_required,previous_conditions,symptom_0,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_7,symptom_8,symptom_9,symptom_10,symptom_11,symptom_12,symptom_13,symptom_14,symptom_15,symptom_16,symptom_17,symptom_18,symptom_19,symptom_20,symptom_21,symptom_22,symptom_23,symptom_24,symptom_25,symptom_26,symptom_27,symptom_28,symptom_29,symptom_30,symptom_31,symptom_32,symptom_33,symptom_34,symptom_35,symptom_36,symptom_37,symptom_38,symptom_39,symptom_40,symptom_41,symptom_42,symptom_43,symptom_44,symptom_45,symptom_46,text_length,exclamation_count,question_count,critical_keyword_count,urgent_keyword_count,moderate_keyword_count,low_keyword_count,urgency_words,species_encoded,urgency_numeric,age_category_encoded
37,2024-09-28T11:53:03.880360,bird,mixed,-0.7780971879743892,young,-0.5501355142790033,"['sneezing', 'urinating more frequently', 'ear discharge']","mixed bird with sneezing, urinating more frequently, ear discharge. Age: 2.7 years. Just started an hour ago. Seems to be getting worse.",moderate,3,-0.4131524742821596,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,0,0,0,0,2,0,0,0,2,1
38,2024-11-22T11:53:03.880368,guinea pig,mixed,-0.975232542741882,young,-0.5266340868429754,"['diarrhea', 'minor eye discharge', 'mild coughing']","mixed guinea pig with diarrhea, minor eye discharge, mild coughing. Age: 1.7 years. Progressive over 3 days. Pet is distressed.",moderate,3,-0.5964076568851792,False,True,['eye problems'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,3,0,0,3,2,1
39,2025-02-07T11:53:03.880376,dog,Pug,1.8635165659100144,geriatric,1.1419672611150076,['bad breath'],My 16.1 year old Pug dog has been experiencing bad breath. Symptoms for the past week. Seems to be getting worse.,low,3,-0.43147799254246155,False,False,[],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,0,0,2,1,4
40,2024-09-29T11:53:03.880384,dog,Golden Retriever,2.297214346398498,geriatric,3.1395885931773813,"['swollen face', 'difficulty swallowing']","Patient is a Golden Retriever dog, 18.3 years old, presenting with swollen face, difficulty swallowing. Noticed yesterday. Pet is distressed.",urgent,5,-1.0911966499133319,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,2,0,0,0,2,3,4
41,2025-04-28T11:53:03.880392,rabbit,mixed,0.2667201922933225,adult,-0.32687195363673804,"['mild scratching', 'urinating more frequently']","mixed rabbit with mild scratching, urinating more frequently. Age: 8.0 years. Started today. Please advise urgency.",low,1,1.712607643912867,False,False,"['allergies', 'eye problems']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0,0,0,0,1,0,0,5,1,3
42,2025-01-19T11:53:03.880401,guinea pig,mixed,-0.5809618332068964,adult,-0.5148833731249615,"['weight management consultation', 'excessive drooling']","mixed guinea pig with weight management consultation, excessive drooling. Age: 3.7 years. Noticed yesterday. Seems to be getting worse.",low,1,2.3540007830234355,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0,0,0,1,0,1,0,3,1,2
43,2024-10-21T11:53:03.880408,dog,Husky,-1.3103626458466198,puppy,0.7659444221385606,['ear discharge'],"Patient is a Husky dog, 0.0 years old, presenting with ear discharge. Just started an hour ago. Should we come in immediately?",moderate,3,-0.4131524742821596,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0,0,1,0,1,2,2,2
44,2024-09-25T11:53:03.880416,bird,mixed,1.3509646435145328,senior,-0.5853876554330453,['grooming required'],"Patient is a mixed bird, 13.5 years old, presenting with grooming required. Started today. Very worried.",low,2,0.5764255117741458,False,True,"['skin condition', 'kidney disease']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,0,0,1,0,0,1,4
45,2025-02-26T11:53:03.880424,bird,mixed,-0.10783698176491387,adult,-0.5853876554330453,"['diet advice needed', 'grooming required']","My 6.1 year old mixed bird has been experiencing diet advice needed, grooming required. Just started an hour ago. Very worried.",low,1,2.2257221552013218,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,2,0,0,1,2
46,2025-05-14T11:53:03.880432,hamster,mixed,1.4692458563750284,senior,-0.5736369417150312,"['difficulty defecating', 'bloody diarrhea', 'eye discharge with squinting', 'behavioral consultation']","mixed hamster with difficulty defecating, bloody diarrhea, eye discharge with squinting, behavioral consultation. Age: 14.1 years. Just started an hour ago. Please advise urgency.",urgent,5,-1.0911966499133319,True,True,['ear infections'],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,2,2,1,0,4,3,4
47,2025-01-26T11:53:03.880442,cat,Abyssinian,-1.2709355748931213,kitten,-0.3621240947907799,"['vaccination due', 'weight management consultation', 'nail trimming needed', 'eye injury with vision loss']","Patient is a Abyssinian cat, 0.2 years old, presenting with vaccination due, weight management consultation, nail trimming needed, eye injury with vision loss. Has been going on for 2 days. Should we come in immediately?",low,2,0.19158962830780482,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,0,1,0,0,0,3,1,1,1,0
48,2025-06-16T11:53:03.880451,hamster,mixed,0.7595585792120545,senior,-0.5736369417150312,"['nail trimming needed', 'weight management consultation', 'pale gums']","mixed hamster with nail trimming needed, weight management consultation, pale gums. Age: 10.5 years. Has been going on for 2 days. Seems to be getting worse.",low,2,0.9612613952404868,False,False,"['cancer remission', 'hip dysplasia', 'ear infections']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,0,0,1,0,0,2,0,4,1,3
49,2025-06-14T11:53:03.880460,cat,Bengal,-1.1329408265558762,kitten,-0.3621240947907799,"['vaccination due', 'nail trimming needed', 'routine checkup', 'grooming required']","Concerned about my cat (Bengal, 0.9yo) showing signs of vaccination due, nail trimming needed, routine checkup, grooming required. Symptoms for the past week. Very worried.",low,2,0.3198682561299185,False,False,['heart murmur'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,0,0,0,0,0,5,0,1,1,0
50,2024-12-19T11:53:03.880469,bird,mixed,1.508672927328527,senior,-0.5736369417150312,"['vaccination due', 'behavioral consultation', 'mild coughing']","My 14.3 year old mixed bird has been experiencing vaccination due, behavioral consultation, mild coughing. Just started an hour ago. Should we come in immediately?",low,2,0.06331100048569116,False,False,['dental disease'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,0,1,0,0,1,2,1,0,1,4
51,2025-06-11T11:53:03.880478,dog,Labrador,-0.5612482977301473,adult,2.8223193227910044,"['severe allergic reaction', 'bloated abdomen', 'unable to urinate']","Concerned about my dog (Labrador, 3.8yo) showing signs of severe allergic reaction, bloated abdomen, unable to urinate. Has been going on for 2 days. Very worried.",critical,4,-1.054545613392728,True,False,"['arthritis', 'hip dysplasia', 'obesity']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1,0,0,0,0,2,4,2
52,2024-09-17T11:53:03.880486,rabbit,mixed,-0.975232542741882,young,-0.3973762359448218,['behavioral consultation'],"Patient is a mixed rabbit, 1.7 years old, presenting with behavioral consultation. Progressive over 3 days. Seems to be getting worse.",low,2,1.0162379500213927,False,False,['thyroid issues'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,1,0,5,1,1
53,2025-04-20T11:53:03.880495,guinea pig,mixed,-0.3246858720091559,adult,-0.4561298045348916,"['drinking more water than usual', 'excessive scratching', 'minor eye discharge', 'diarrhea']","mixed guinea pig with drinking more water than usual, excessive scratching, minor eye discharge, diarrhea. Age: 5.0 years. Symptoms for the past week. Seems to be getting worse.",moderate,2,-0.0283165908158186,False,False,"['ear infections', 'skin condition']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,1,3,0,0,3,2,2
54,2024-08-29T11:53:03.880503,hamster,mixed,0.10901190847932829,adult,-0.5736369417150312,"['nail trimming needed', 'routine checkup', 'diet advice needed']","My 7.2 year old mixed hamster has been experiencing nail trimming needed, routine checkup, diet advice needed. Started today. Very worried.",low,1,1.4010738334877337,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,4,0,4,1,3
55,2025-01-13T11:53:03.880511,guinea pig,mixed,-0.3246858720091559,adult,-0.5031326594069475,['vomiting'],My 5.0 year old mixed guinea pig has been experiencing vomiting. Just started an hour ago. Should we come in immediately?,moderate,2,-0.0283165908158186,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,0,1,0,0,1,0,1,3,2,2
56,2024-09-08T11:53:03.880518,rabbit,mixed,1.508672927328527,senior,-0.24461695761064026,"['persistent coughing', 'swollen face', 'bloody diarrhea', 'excessive panting']","Patient is a mixed rabbit, 14.3 years old, presenting with persistent coughing, swollen face, bloody diarrhea, excessive panting. Has been going on for 2 days. Pet is distressed.",urgent,5,-1.1461732046942377,True,False,"['dental disease', 'eye problems', 'arthritis']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,3,2,0,0,5,3,4
57,2025-04-03T11:53:03.880527,guinea pig,mixed,-0.8569513298813864,young,-0.5148833731249615,"['minor limping', 'diarrhea', 'mild coughing']","Concerned about my guinea pig (mixed, 2.3yo) showing signs of minor limping, diarrhea, mild coughing. Has been going on for 2 days. Very worried.",moderate,3,-0.7979883577485006,False,False,"['dental disease', 'allergies']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,2,0,0,3,2,1
58,2024-12-16T11:53:03.880535,cat,Persian,-0.9949460782186313,young,-0.11535910671248671,"['dental cleaning inquiry', 'diet advice needed', 'behavioral consultation']","Persian cat with dental cleaning inquiry, diet advice needed, behavioral consultation. Age: 1.6 years. Symptoms for the past week. Please advise urgency.",low,2,0.8146572491580713,False,False,[],0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,3,0,1,1,1
59,2025-01-15T11:53:03.880544,cat,British Shorthair,-0.18669112367191087,adult,-0.12710982043050062,"['diet advice needed', 'routine checkup', 'excessive drooling']","Patient is a British Shorthair cat, 5.7 years old, presenting with diet advice needed, routine checkup, excessive drooling. Progressive over 3 days. Seems to be getting worse.",low,1,2.6838601117088707,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,1,0,3,0,1,1,2
60,2025-07-01T11:53:03.880553,cat,Siamese,0.9566939339795473,senior,-0.1388605341485146,"['difficulty defecating', 'persistent coughing', 'moderate bleeding', 'sneezing']","Siamese cat with difficulty defecating, persistent coughing, moderate bleeding, sneezing. Age: 11.5 years. Symptoms for the past week. Should we come in immediately?",urgent,5,-1.0911966499133319,True,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,1,1,2,0,1,1,3,3
61,2025-02-26T11:53:03.880562,hamster,mixed,0.2667201922933225,senior,-0.5853876554330453,"['ear discharge', 'mild coughing', 'minor eye discharge']","Patient is a mixed hamster, 8.0 years old, presenting with ear discharge, mild coughing, minor eye discharge. Noticed yesterday. Should we come in immediately?",moderate,3,-0.8346393942691045,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,1,0,0,2,0,1,4,2,3
62,2025-02-25T11:53:03.880571,hamster,mixed,-0.16697758819516167,adult,-0.5736369417150312,"['sneezing', 'loss of appetite', 'vomiting']","My 5.8 year old mixed hamster has been experiencing sneezing, loss of appetite, vomiting. Symptoms for the past week. Should we come in immediately?",moderate,2,0.13661307352689897,False,False,"['skin condition', 'obesity']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0,1,0,0,3,0,1,4,2,2
63,2024-10-10T11:53:03.880580,rabbit,mixed,-0.9555190072651328,young,-0.3738748085087939,"['vaccination due', 'paralysis']","Concerned about my rabbit (mixed, 1.8yo) showing signs of vaccination due, paralysis. Just started an hour ago. Seems to be getting worse.",low,2,0.7963317308977693,False,False,['diabetes'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,0,0,1,0,0,1,0,5,1,1
64,2025-03-29T11:53:03.880589,dog,Poodle,0.4835690825375645,senior,3.4921100047177998,"['excessive scratching', 'diarrhea', 'loss of appetite', 'sneezing']","My 9.1 year old Poodle dog has been experiencing excessive scratching, diarrhea, loss of appetite, sneezing. Noticed yesterday. Seems to be getting worse.",moderate,3,-0.7063607664469909,False,False,"['skin condition', 'eye problems']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,1,4,0,0,2,2,3
65,2025-01-31T11:53:03.880597,bird,mixed,-0.975232542741882,young,-0.5736369417150312,"['diarrhea', 'mild coughing']","Concerned about my bird (mixed, 1.7yo) showing signs of diarrhea, mild coughing. Just started an hour ago. Is this an emergency?",moderate,3,-0.6147331751454811,False,False,"['diabetes', 'ear infections']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,0,2,0,1,0,2,1
66,2025-06-16T11:53:03.880606,cat,Persian,0.030157766572331112,adult,0.1314058813658066,"['mild scratching', 'behavioral consultation', 'bad breath', 'dental cleaning inquiry']","Persian cat with mild scratching, behavioral consultation, bad breath, dental cleaning inquiry. Age: 6.8 years. Just started an hour ago. Please advise urgency.",low,1,2.2257221552013218,False,False,"['cancer remission', 'eye problems']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,1,2,0,1,1,2
67,2025-01-09T11:53:03.880614,dog,Chihuahua,0.4441420115840661,senior,0.0844030264937507,['dental cleaning inquiry'],"Patient is a Chihuahua dog, 8.9 years old, presenting with dental cleaning inquiry. Just started an hour ago. Seems to be getting worse.",low,2,0.8329827674183732,False,True,[],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,0,0,1,0,2,1,3
68,2025-01-12T11:53:03.880622,dog,Poodle,-1.2117949684628735,puppy,0.8364487044466443,"['loss of appetite', 'lethargy', 'minor eye discharge', 'excessive scratching']","My 0.5 year old Poodle dog has been experiencing loss of appetite, lethargy, minor eye discharge, excessive scratching. Symptoms for the past week. Please advise urgency.",moderate,3,-0.651384211666085,False,True,"['skin condition', 'allergies']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,1,4,0,0,2,2,0
69,2024-10-28T11:53:03.880631,rabbit,mixed,0.4638555470608153,senior,-0.32687195363673804,"['sneezing', 'lethargy', 'loss of appetite', 'vomiting']","mixed rabbit with sneezing, lethargy, loss of appetite, vomiting. Age: 9.0 years. Symptoms for the past week. Seems to be getting worse.",moderate,3,-0.6147331751454811,False,True,"['arthritis', 'hip dysplasia']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,0,0,0,0,4,0,0,5,2,3
70,2025-02-15T11:53:03.880640,guinea pig,mixed,-0.837237794404637,young,-0.47963123197091956,"['lethargy', 'loss of appetite', 'ear discharge', 'vomiting', 'bloody diarrhea']","Concerned about my guinea pig (mixed, 2.4yo) showing signs of lethargy, loss of appetite, ear discharge, vomiting, bloody diarrhea. Started today. Pet is distressed.",moderate,3,-0.8712904307897085,False,True,[],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,0,0,0,2,5,0,0,3,2,1
71,2024-11-26T11:53:03.880648,guinea pig,mixed,0.4835690825375645,senior,-0.5148833731249615,"['routine checkup', 'mild scratching', 'grooming required']","Patient is a mixed guinea pig, 9.1 years old, presenting with routine checkup, mild scratching, grooming required. Symptoms for the past week. Please advise urgency.",low,2,0.1732641100475029,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,1,3,0,3,1,3
72,2025-07-31T11:53:03.880656,hamster,mixed,-1.113227291079127,young,-0.5736369417150312,"['drinking more water than usual', 'ear discharge', 'diarrhea', 'mild coughing']","mixed hamster with drinking more water than usual, ear discharge, diarrhea, mild coughing. Age: 1.0 years. Just started an hour ago. Should we come in immediately?",moderate,3,-0.7979883577485006,False,False,"['cancer remission', 'kidney disease']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,1,0,0,3,0,1,4,2,0
